t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.8566666666666667,1.3434828815583963,0.3423409087079308,5.9286332566229785,-0.7501986507331646,-0.004976436550056695,1.1604907511672982
0.8600000000000001,1.3446181767283816,0.33882721835959434,5.926092201544765,-0.7743664044906422,-0.006302061730428056,1.1591651259869267
0.8633333333333334,1.3457418221589053,0.3353516242868211,5.923470067885473,-0.7988371772360521,-0.007612321801642782,1.157854865915712
0.8666666666666667,1.3468539437782978,0.33191412478103666,5.920765843350697,-0.8236181166059944,-0.008907616916794304,1.1565595708005605
0.8700000000000001,1.3479546676057348,0.3285147041335008,5.917978493480299,-0.8487163770308721,-0.01018834643882834,1.1552788412785264
0.8733333333333334,1.3490441197512368,0.3251533326353077,5.915106961648411,-0.8741391197348886,-0.011454908870667344,1.1540122788466876
0.8766666666666667,1.3501224264156688,0.3218299665773852,5.912150169063433,-0.8998935127360526,-0.012707701789246573,1.1527594859281083
0.88,1.3511897138907414,0.31854454825049516,5.909107014768035,-0.9259867308461754,-0.01394712178307779,1.151520065934277
0.8833333333333334,1.3522461085590094,0.31529700594523347,5.905976375639158,-0.9524259556708723,-0.015173564392938429,1.1502936233244163
0.8866666666666667,1.3532917078851052,0.3120869746887861,5.902757166457118,-0.9792176583872347,-0.016387457280987873,1.149079730436367
0.89,1.3543266089851822,0.3089140263860707,5.899448257361301,-1.0063681103528415,-0.017589237305324436,1.1478779504120304
0.8933333333333334,1.3553509555236445,0.3057781298870268,5.896048383657329,-1.0338845916640527,-0.01877929590931835,1.1466878918080365
0.8966666666666667,1.356364888329966,0.3026792016042097,5.892556262654744,-1.0617742885171517,-0.019958030050532607,1.1455091576668222
0.9,1.3573685450557784,0.29961710231315675,5.888970594432493,-1.0900442851848324,-0.02112584212710136,1.1443413455902534
0.9033333333333334,1.358362060174874,0.29659163715238795,5.885290061838931,-1.118701564016196,-0.022283139545864132,1.1431840481714908
0.9066666666666667,1.3593455649832036,0.293602555623406,5.881513330491819,-1.1477530054367482,-0.023430334303770898,1.1420368534135839
0.91,1.3603191875988774,0.2906495515906957,5.877639048778327,-1.1772053879484052,-0.024567842582296613,1.1408993451350582
