t,theta1_A,theta1_dot_A,theta2_A,theta2_dot_A,theta1_B,theta1_dot_B,theta2_B,theta2_dot_B,diff_norm,E,E_minus_E0
0.305,0.38995668921131255,-1.6216140481740784,0.7082244879377564,-0.655517260658286,0.3902538622835079,-1.6248443035336857,0.7091633242847691,-0.652419990889767,0.0045822871176480874,4.613795819158117,-4.66320218883709e-07
0.3075,0.385900872856922,-1.6230144112388942,0.7065544677825676,-0.6805293916018667,0.38618998569610175,-1.6262330107887697,0.7075009683646588,-0.6774939403874415,0.004533519242629437,4.613795804019272,-4.814590637280958e-07
0.31,0.38184180617163954,-1.624210108947641,0.704821585674286,-0.7058137362861991,0.38212288886962814,-1.627416576726914,0.7057755943808928,-0.7028411805853818,0.004484045395551557,4.6137958024858685,-4.829924673543928e-07
0.3125,0.3777799977276722,-1.6252020803197034,0.7030251694865124,-0.7313653285358327,0.3780530814138352,-1.6283959563443842,0.7039865271604423,-0.7284566839064706,0.004433941916378732,4.61379583010808,-4.55370256169374e-07
0.315,0.37371595642506816,-1.625991169855825,0.7011645593208803,-0.7571794327530367,0.3739810727681781,-1.6291720099475562,0.7021331052201596,-0.7543356774048343,0.0043832700126719484,4.613795955840613,-3.296377224515368e-07
0.3175,0.3696501908081307,-1.6265782590532514,0.6992390997934986,-0.7832510671519933,0.369907372540202,-1.6297456153299086,0.7002146714426312,-0.7804731887544524,0.004332047629090298,4.6137961206933795,-1.6478495634686396e-07
0.32,0.36558320694185054,-1.6269642358242926,0.697248148329331,-0.8095752035493797,0.3658324879481891,-1.6301176638122896,0.6982305806919609,-0.8068641653954572,0.00428032128639544,4.61379627162713,-1.3851205515891252e-08
0.3225,0.36151550835693813,-1.627149987392401,0.6951910758598341,-0.8361467969923463,0.36175692367541457,-1.6302890455903933,0.6961802013891,-0.8335035390117566,0.004228137863288681,4.613796373756838,8.827850184189856e-08
0.325,0.3574475960498238,-1.6271364002921702,0.6930672668229574,-0.8629607857585162,0.35768118187014597,-1.630260649734759,0.6940629155118475,-0.8603862255310342,0.004175544705974592,4.613796408492295,1.2301395901914702e-07
0.3275,0.35337996848265774,-1.6269243603693373,0.6908761191631435,-0.8900120913559859,0.353605762145644,-1.6300333641907703,0.6918781185948499,-0.8875071251247492,0.004122589746834633,4.613796371421362,8.594302602915604e-08
0.33,0.34931312158330985,-1.6265147527807808,0.6886170443313278,-0.9172956185233252,0.34953116158016184,-1.6296080757786575,0.6896252197296011,-0.9148611222081366,0.004069321632873256,4.613796269937627,-1.5540709163985866e-08
0.3325,0.3452475487453701,-1.625908461994521,0.6862894672849387,-0.9448062552295764,0.3454578747169456,-1.628985670193495,0.6873036415644427,-0.9424430854402068,0.004015789864615531,4.613796120615115,-1.648632208528511e-07
0.335,0.34118374082814806,-1.6251063717897212,0.6838928264878978,-0.9725388726742554,0.34138639356423406,-1.628167032005203,0.6849128203045637,-0.9702478677237463,0.003962044946157335,4.613795946333609,-3.3914472652440963e-07
0.3375,0.3371221861566732,-1.624109365256686,0.6814265739106194,-1.000488325287351,0.3373172075952588,-1.627153044658547,0.6824522057120008,-0.9982703062053166,0.0039081385470699555,4.613795773158932,-5.123194037892631e-07
0.34,0.33306337052169493,-1.622918324796863,0.6788901750300111,-1.0286494507293251,0.3332508037482441,-1.6259445904731369,0.6799212611056382,-1.0265052222752555,0.0038541236768429607,4.613795626983498,-6.584948382126754e-07
0.3425,0.3290077771796823,-1.6215341321228411,0.6762831088294731,-1.0570170698911125,0.3291876664264072,-1.6245425506434292,0.6773194633612076,-1.0549474215676762,0.0038000548725320234,4.613795529933176,-7.555451597696106e-07
0.34500000000000003,0.3249558868528244,-1.6199576682583519,0.6736048677988987,-1.0855859868941218,0.32512827749795775,-1.6229478052387245,0.6746463029112882,-1.0835916939604675,0.0037459884002039702,4.613795496547445,-7.889308912822912e-07
0.34750000000000003,0.32090817772902996,-1.6181898135382689,0.6708549579346744,-1.1143509890902334,0.3210731162960984,-1.6211612332031693,0.6719012837453069,-1.1124328135752937,0.0036919824707024036,4.613795529740521,-7.557378145506277e-07
0.35000000000000003,0.3168651254619277,-1.6162314476086077,0.6680328987396793,-1.1433068470618024,0.31702265961902465,-1.619183712355755,0.6690839234095379,-1.1414655387775952,0.0036380974701130725,4.613795616552052,-6.689262841419463e-07
0.3525,0.3128272031708661,-1.6140834494265264,0.6651382232232859,-1.1724483146216549,0.3129773817299245,-1.6170161193903183,0.6661937530071033,-1.170684612176587,0.003584396205135833,4.613795723696626,-5.617817100400657e-07
0.355,0.3087948814409133,-1.6117466972603247,0.6621704779013592,-1.201770128813093,0.30893775435697884,-1.6146593298755412,0.6632303171979722,-1.200084760625262,0.0035309441633316475,4.613795792922236,-4.925560999069489e-07
0.3575,0.3047686284693208,-1.609222118143207,0.6591292221126417,-1.2312670002670592,0.3049042467084386,-1.612114251200738,0.6601931738620171,-1.229660687489707,0.003477795277604737,4.6137958584958705,-4.269824653846399e-07
0.36,0.3007489140329848,-1.6065106720949123,0.6560140219562255,-1.2609336430764806,0.30087732883860896,-1.6093818550295935,0.6570818885118903,-1.2594070870766896,0.003425039271003137,4.613796038962745,-2.465155910513772e-07
0.3625,0.2967362078867266,-1.6036132405904193,0.6528244540038209,-1.2907647841185734,0.29685747166787724,-1.6064630205847028,0.6538960359112155,-1.289318678613924,0.00337275256063505,4.613796241490907,-4.398742881051021e-08
0.365,0.2927309766922435,-1.600530737804432,0.6495601091736938,-1.3207551166810692,0.29284514313870835,-1.6033586529686557,0.6506352050856066,-1.3193901505409817,0.003321009174474108,4.61379640054222,1.1506388375437382e-07
0.3675,0.28873368398526383,-1.5972641131505951,0.646220592759446,-1.350899299681888,0.2888408080746245,-1.600069692632095,0.647298999456363,-1.3496161572764107,0.003269887954383756,4.6137964794115005,1.9393316463833798e-07
0.37,0.28474479017554705,-1.5938143512814946,0.6428055244300154,-1.38119195766914,0.28484492818020524,-1.596597115373716,0.6438870368404698,-1.3799913192177333,0.003219472844721099,4.613796465655563,1.801772269161006e-07
0.3725,0.28076475254688366,-1.5901824720886577,0.6393145382296755,-1.4116276808211234,0.28085796204108743,-1.5929419323402665,0.6403989494505969,-1.4105102227414472,0.0031698531741884257,4.613796366333068,8.08547317987518e-08
0.375,0.2767940252570952,-1.586369530702552,0.6357472825780364,-1.4422010249463262,0.27688036512396524,-1.5891051900265476,0.6368343838950999,-1.4411674202030256,0.0031211239239270576,4.613796203071898,-8.240643811774362e-08
0.3775,0.2728330593380342,-1.5823766174925868,0.6321034202700434,-1.4729065114834252,0.2729125897765901,-1.5850879702754126,0.6331930011780199,-1.4719574299369158,0.0030733859732460277,4.613796006981429,-2.784969064251186e-07
0.38,0.2688823026955844,-1.5782048580671122,0.628382628475978,-1.5037386275012858,0.26895508522777084,-1.5808913902777681,0.6294744766990831,-1.5028747362565413,0.0030267463126148024,4.613795813427677,-4.720506590061291e-07
0.3825,0.2649422001096604,-1.5738554132734188,0.624584598741458,-1.534691825698963,0.2650082975873735,-1.5765166025725728,0.6256785002537011,-1.5339137894543002,0.0029813182116285564,4.613795656689896,-6.287884399824861e-07
0.385,0.2610131932342081,-1.569329479197739,0.6207090369874365,-1.5657605244057005,0.2610726698463215,-1.5719647950468385,0.621804776032971,-1.565069005801566,0.002937221327662669,4.613795564517741,-7.20960595224085e-07
0.3875,0.25709572059720415,-1.564628287165246,0.6167556635102032,-1.5969391075809314,0.2571486418765955,-1.5672371909356295,0.6178530226236753,-1.5963347675486865,0.0028945817389439974,4.613795552608565,-7.328697710917709e-07
0.39,0.2531902176006565,-1.5597531037400536,0.6127242129813831,-1.6282219248142773,0.25323665043123356,-1.5623350488220633,0.6138229730082818,-1.627705422924986,0.0028535318839328356,4.613795619024867,-6.664534693001656e-07
0.3925,0.24929711652060407,-1.554705230725217,0.6086144344479376,-1.6596032913255494,0.249337129144331,-1.5572596626373096,0.6097143745649436,-1.6591752861387628,0.0028142103873894193,4.6137957385723025,-5.469060333496145e-07
0.395,0.2454168465071168,-1.5494860051627324,0.604426091332164,-1.6910774879647477,0.24545050853104045,-1.5520123616605912,0.6055269890674994,-1.6907386373772906,0.002776761752548229,4.613795857158967,-4.2831936930554093e-07
0.3975,0.24154983314841294,-1.5440968115509466,0.6001589618339747,-1.722638747239023,0.24157721588417608,-1.5465945133298582,0.6012605927831125,-1.7223897195742006,0.0027413262331472668,4.613795902227573,-3.832507626810866e-07
0.4,0.23769649386173722,-1.5385392689338047,0.5958128416539574,-1.7542810439825578,0.23771767022004006,-1.5410077047499136,0.5969149800747381,-1.7541225333414925,0.0027080359189442043,4.613796029414996,-2.560633403092538e-07
0.4025,0.23385725146516537,-1.5328149243130271,0.5913875295808739,-1.785998451521719,0.23387229434683804,-1.535253504494263,0.5924899496761288,-1.7859311181069235,0.002677081142545964,4.613796221172149,-6.430618704200697e-08
0.405,0.23003252642063823,-1.52692534967731,0.5868828379111095,-1.8177850205674397,0.23004151054575164,-1.5293334675327046,0.5879853118354871,-1.8178095365547935,0.0026486151301278863,4.613796395342138,1.098638024998877e-07
0.40750000000000003,0.22622273329871184,-1.5208722228136622,0.5822985962009664,-1.8496346852862036,0.22622573519649708,-1.5232492554752184,0.5834008940856171,-1.8497517341148597,0.002622795138833875,4.613796503597918,2.1811958195172565e-07
0.41000000000000003,0.22242828077855742,-1.514657327307406,0.5776346512666634,-1.8815412633000468,0.22242537877732538,-1.5170026365719667,0.5787365412439246,-1.8817515389623378,0.0025997810185063594,4.613796525555149,2.4007681354021315e-07
0.41250000000000003,0.21864957164796137,-1.5082825525421768,0.5728908671843361,-1.9134984556865566,0.21864084586502225,-1.5105954857132935,0.5739921154124169,-1.9138026620179014,0.002579733541515695,4.613796462904492,1.7742615643356885e-07
0.41500000000000004,0.21488700280332532,-1.5017498936999236,0.568067125290037,-1.945499846978872,0.21487253513490817,-1.5040297844297252,0.569167495977703,-1.9458986969476821,0.0025628125177544966,4.613796333592872,4.811453635511498e-08
0.4175,0.2111409652496662,-1.4950614517609084,0.5631633241797354,-1.9775389051656829,0.21112083936083834,-1.4973076208919704,0.5642625796109938,-1.9780331201632688,0.0025491747260097835,4.613796166083301,-1.1939503519187156e-07
0.42,0.20741184410061578,-1.4882194335037062,0.5581793797093166,-2.009608981691233,0.20738614541520253,-1.4904311899109193,0.5592772802681012,-2.010199290821711,0.0025389717079528588,4.6137959937226265,-2.9175570936956774e-07
0.4225,0.2037000185784214,-1.4812261515052059,0.5531152249945835,-2.0417033114553145,0.20366883426892549,-1.483402792937645,0.5542115291894392,-2.0423904508255126,0.00253234748569459,4.613795849246429,-4.3623190659758393e-07
0.425,0.20000586201394546,-1.474084024140609,0.5479708104112555,-2.0738150128132737,0.19996928099146652,-1.476224838063402,0.5490652749000231,-2.074599724822639,0.0025294362767314454,4.613795759449791,-5.260285451669233e-07
0.4275,0.19632974184666555,-1.4667955755834308,0.5427461035949684,-2.105937087576007,0.19628785475081972,-1.4688998400196271,0.5438384832094704,-2.106820120206511,0.002530360289554341,4.613795740052302,-5.454260341153372e-07
0.43,0.19267201962467445,-1.4593634358054994,0.5374410894412751,-2.138062421009962,0.19262491881351387,-1.4614304201779393,0.5385311372119995,-2.1390445271160083,0.0025352276876677736,4.613795790784918,-4.946934177851858e-07
0.4325,0.18903305100468018,-1.4517903405769563,0.5320557701056451,-2.17018378183714,0.1889808305446126,-1.4538193065501401,0.5331432372864309,-2.1712657184354693,0.0025441308081303074,4.613795890725632,-3.947527043024479e-07
0.435,0.18541318575200588,-1.4440791314662567,0.5265901650034647,-2.202293822235092,0.18535594140771405,-1.446069333788212,0.5276748010961866,-2.20347634979469,0.0025571447123917818,4.613795993910028,-2.915683081639031e-07
0.4375,0.18181276713992414,-1.4362327654917044,0.5210443115051633,-2.234385063002968,0.18175059687569922,-1.4381834445947044,0.5221258636934725,-2.2356689573924475,0.0025743259397380948,4.613796032205843,-2.532724927561958e-07
0.44,0.17823211964757402,-1.4282545501024744,0.5154182780013926,-2.2664495383654115,0.17816512467579118,-1.4301649044043436,0.5164964903289373,-2.267835631477691,0.002595715281784978,4.613796088282235,-1.9719610122592712e-07
0.4425,0.17467157226549243,-1.4201478251178907,0.5097121352413545,-2.298479294144539,0.1745998529434952,-1.4220170818202293,0.5107867532089166,-2.2999683665774446,0.0026213364467448305,4.61379617351041,-1.1196792559786672e-07
0.445,0.17113144971940975,-1.4119160199236953,0.5039259692246788,-2.33046628687664,0.17105510888230457,-1.4137433910440236,0.50499673565,-2.332059137801004,0.002651193682034911,4.6137962488168265,-3.666150938386181e-08
0.4475,0.16761206492123149,-1.403562760012302,0.4980598904105016,-2.3624022177457493,0.16753120782157682,-1.4053474442635743,0.4991265455115684,-2.364099662347777,0.0026852759688510185,4.613796293836083,8.357747383058722e-09
0.45,0.1641137189690386,-1.3950918669827963,0.4921140337174651,-2.3942785325836424,0.16402845321653353,-1.3968330516529155,0.4931763151957933,-2.396081399507281,0.0027235574874707683,4.613796302339243,1.686090733699075e-08
0.4525,0.16063670114708717,-1.3865073585409355,0.48608855852371774,-2.4260864218698366,0.16054713664826054,-1.3882042213722672,0.4871462016476378,-2.427995550659147,0.0027659983694054303,4.613796278062705,-7.415630776108628e-09
0.455,0.15718128892580868,-1.3778134484991487,0.47998364866691423,-2.457816820731593,0.15708753782370777,-1.3794651595680352,0.4810363863548557,-2.459833059273114,0.0028125456832119866,4.61379623096631,-5.451202600426086e-08
0.4575,0.15374774796180987,-1.3690145467765367,0.47379951244421553,-2.4894604089439145,0.1536499245756894,-1.3706202703728114,0.474847075347992,-2.4915846109090345,0.0028631345948965992,4.6137961739471605,-1.1153117540629864e-07
0.46,0.15033633209787275,-1.3601152593988717,0.4675363826122888,-2.521007610929546,0.1502345528628837,-1.3616741559053733,0.4685784992003827,-2.5232406332168718,0.0029176896424280155,4.613796120033141,-1.654451944332891e-07
0.4625,0.14694728336295462,-1.351120388498598,0.4611945163873073,-2.5524485957589755,0.14684166676983315,-1.3526316162706848,0.4622309130281549,-2.5547912959366994,0.002976126066506019,4.613796080077516,-2.054008199081636e-07
0.465,0.14358083197218807,-1.3420349323148317,0.4547741954449508,-2.583773277150433,0.14347149850694435,-1.3434976495598954,0.4558045964902268,-2.5862265108987033,0.003038351145504103,4.613796060973119,-2.245052170835038e-07
0.4675,0.14023719632688098,-1.33286408519336,0.448275725920405,-2.6149713134698906,0.14012426841048814,-1.3342774518503406,0.44929985378830767,-2.6175359320231797,0.00310426549042681,4.613796064401706,-2.2107662989157006e-07
0.47000000000000003,0.13691658301451648,-1.3236132375866425,0.44169943840836207,-2.6460321077310636,0.13680018494259946,-1.3249764172055418,0.44271701366689764,-2.6487089553205356,0.003173764264808371,4.6137960861309075,-1.9934742834237795e-07
0.47250000000000003,0.13361918680875307,-1.3142879760538104,0.43504568796302023,-2.6769448075954085,0.13349944469127745,-1.3156001376752064,0.43605642941328826,-2.679734718891291,0.0032467383038279245,4.61379611586793,-1.696104057202774e-07
0.47500000000000003,0.1303451906694244,-1.3048940832606661,0.428314854098084,-2.7076983053721255,0.13022223237038544,-1.306154403295228,0.4293184788575618,-2.7106021029260745,0.003323075115759095,4.61379613767583,-1.4780250623402935e-07
0.47750000000000004,0.12709475961456188,-1.295437570816635,0.42150734880604823,-2.738281165514128,0.1269687169593291,-1.2966452218341808,0.42250356944978246,-2.7412996853736153,0.0034026791568174354,4.613796116958252,-1.6852008410950248e-07
0.48,0.12386803174717742,-1.2859248086859105,0.41462362698616423,-2.7686813896360647,0.12373903750945103,-1.2870789603776867,0.4156121557976987,-2.7718154696473385,0.0034854486611189794,4.613796027091251,-2.5838708506142893e-07
0.4825,0.12066514749767067,-1.276362379623486,0.40766414835866016,-2.7988867463899596,0.12053333532591448,-1.2774622161201732,0.4086446970849299,-2.8021371994899456,0.003571265311883977,4.61379592445606,-3.6102227607415216e-07
0.485,0.11748622873983126,-1.2667570992718815,0.40062940652853757,-2.8288846708434927,0.11735173482471711,-1.2678018164251694,0.40160168413172703,-2.8322522953875535,0.0036600193101951465,4.613795850872446,-4.346058899429295e-07
0.4875,0.11433137693280597,-1.2571160224281863,0.39351993148300496,-2.858662248366375,0.11419433986331659,-1.2581048304252196,0.394483644350695,-2.8621478238428293,0.0037515995664280594,4.613795829044672,-4.5643366419767517e-07
0.49,0.1112006731210988,-1.2474464430440588,0.3863362895914777,-2.8882062146303484,0.11106123374063054,-1.248378569021886,0.3872911417467927,-2.8918104973749887,0.0038458937740383915,4.613795864907304,-4.2057103222248315e-07
0.4925,0.10809417793457099,-1.2377558942257265,0.3790790836055783,-2.9175029556091867,0.10795247919703671,-1.2386305848857466,0.38002477691733294,-2.921226674519798,0.003942788435623663,4.61379595055192,-3.3492641549059954e-07
0.495,0.10501193158844101,-1.2280521482339868,0.37174895265913627,-2.946538507578694,0.1048681184143728,-1.2288686724563969,0.37268518705198256,-2.950382359829572,0.004042168848495458,4.6137960677157634,-2.1776257241867825e-07
0.4975,0.1019539538832845,-1.2183432164842054,0.36434657226818795,-2.9752985571167048,0.10180817301593661,-1.2191008679424482,0.3652730459327624,-2.9792632038731757,0.004143919056666934,4.6137961918093096,-9.366902631313678e-08
